Valor nulo: -9999.9														
Fecha (GMT)	Altura Signif. del Oleaje(m)	Periodo Medio(s)	Periodo de Pico(s)	Direcc. Media de Proced.(0=N,90=E)	Mar de viento:  Altura signif. Espectral(m)	Mar de viento: Direcc. Media de Proced.(0=N,90=E)	Mar de fondo 1:  Altura signif. Espectral(m)	Mar de fondo 1:  Periodo Medio Espectral(s)	Mar de fondo 1: Direcc. Media de Proced.(0=N,90=E)	Mar de fondo 2:  Altura signif. Espectral(m)	Mar de fondo 2:  Periodo Medio Espectral(s)	Mar de fondo 2: Direcc. Media de Proced.(0=N,90=E)	Velocidad del viento(m/s)	Direc. de proced. del Viento(0=N,90=E)
2023 01 08 09	0.79	6.1	7.5	178	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.02	301
2023 01 08 10	0.89	6.3	7.5	176	-9999.9	-9999.9	0.06	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.41	262
2023 01 08 11	1.0	6.3	7.5	175	-9999.9	-9999.9	0.06	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.15	258
2023 01 08 12	1.06	6.3	6.8	175	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.88	24
2023 01 08 13	1.06	6.2	6.8	174	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.98	47
2023 01 08 14	1.04	6.2	6.8	174	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.75	99
2023 01 08 15	1.08	6.4	7.5	173	-9999.9	-9999.9	0.1	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	0.63	65
2023 01 08 16	1.2	6.7	7.5	172	-9999.9	-9999.9	0.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	0.73	263
2023 01 08 17	1.33	6.9	8.3	170	-9999.9	-9999.9	0.2	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.74	249
2023 01 08 18	1.44	7.1	8.3	168	-9999.9	-9999.9	0.27	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.45	240
2023 01 08 19	1.51	7.1	8.3	168	-9999.9	-9999.9	0.32	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.42	241
2023 01 08 20	1.51	7.2	8.3	168	-9999.9	-9999.9	0.34	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.53	234
2023 01 08 21	1.49	7.1	8.3	168	-9999.9	-9999.9	0.35	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.31	249
2023 01 08 22	1.46	7.1	8.3	169	-9999.9	-9999.9	0.36	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.2	229
2023 01 08 23	1.45	7.0	8.3	169	-9999.9	-9999.9	0.38	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.82	229
2023 01 09 00	1.45	6.9	8.3	169	-9999.9	-9999.9	0.42	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.4	245
2023 01 09 01	1.44	6.8	8.3	170	-9999.9	-9999.9	0.45	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.53	259
2023 01 09 02	1.41	6.8	8.3	170	-9999.9	-9999.9	0.47	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.3	228
2023 01 09 03	1.36	6.8	8.3	171	-9999.9	-9999.9	0.46	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.8	216
2023 01 09 04	1.31	6.7	8.3	172	-9999.9	-9999.9	0.44	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.32	228
2023 01 09 05	1.25	6.9	8.3	172	-9999.9	-9999.9	0.42	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.74	242
2023 01 09 06	1.17	7.0	8.3	174	-9999.9	-9999.9	0.38	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.16	311
2023 01 09 07	1.08	7.0	8.3	175	-9999.9	-9999.9	0.34	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.89	291
2023 01 09 08	0.97	7.0	8.3	175	-9999.9	-9999.9	0.3	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.06	257
2023 01 09 09	0.88	6.5	7.5	177	-9999.9	-9999.9	0.28	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.48	244
2023 01 09 10	0.87	4.5	7.5	182	-9999.9	-9999.9	0.26	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.8	284
2023 01 09 11	0.79	4.4	7.5	181	-9999.9	-9999.9	0.24	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.32	301
2023 01 09 12	0.77	3.6	7.5	187	-9999.9	-9999.9	0.23	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.93	309
2023 01 09 13	0.8	3.0	7.5	204	-9999.9	-9999.9	0.22	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.86	298
2023 01 09 14	0.82	2.7	7.5	228	-9999.9	-9999.9	0.22	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.22	299
2023 01 09 15	0.69	2.8	11.0	210	-9999.9	-9999.9	0.22	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.92	295
2023 01 09 16	0.65	2.6	11.0	215	-9999.9	-9999.9	0.2	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.68	293
2023 01 09 17	0.52	2.8	10.0	198	-9999.9	-9999.9	0.19	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.56	290
2023 01 09 18	0.43	3.5	10.0	189	-9999.9	-9999.9	0.17	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.87	267
2023 01 09 19	0.46	2.6	9.1	202	-9999.9	-9999.9	0.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.7	286
2023 01 09 20	0.51	2.4	8.3	215	-9999.9	-9999.9	0.12	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.57	277
2023 01 09 21	0.48	2.7	8.3	207	-9999.9	-9999.9	0.12	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.49	279
2023 01 09 22	0.42	3.6	7.5	196	-9999.9	-9999.9	0.11	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.21	287
2023 01 09 23	0.38	4.2	7.5	194	-9999.9	-9999.9	0.1	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.62	277
2023 01 10 00	0.38	4.2	7.5	195	-9999.9	-9999.9	0.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.26	47
2023 01 10 01	0.38	4.1	7.5	197	-9999.9	-9999.9	0.08	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.43	277
2023 01 10 02	0.36	3.9	7.5	198	-9999.9	-9999.9	0.08	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.42	278
2023 01 10 03	0.34	4.0	4.2	199	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.39	299
2023 01 10 04	0.32	4.1	7.5	200	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.96	317
2023 01 10 05	0.28	4.5	7.5	198	-9999.9	-9999.9	0.06	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.65	327
2023 01 10 06	0.26	4.9	7.5	194	-9999.9	-9999.9	0.06	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.71	323
2023 01 10 07	0.25	5.0	7.5	192	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.94	332
2023 01 10 08	0.25	5.1	9.1	190	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.99	247
2023 01 10 09	0.25	3.6	8.3	191	-9999.9	-9999.9	0.06	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.92	276
2023 01 10 10	0.31	2.4	9.1	203	-9999.9	-9999.9	0.06	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.46	237
2023 01 10 11	0.34	2.4	7.5	205	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.37	255
2023 01 10 12	0.35	2.6	6.8	202	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.34	263
2023 01 10 13	0.35	2.7	6.8	200	-9999.9	-9999.9	0.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.74	266
2023 01 10 14	0.35	2.8	6.8	195	-9999.9	-9999.9	0.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.24	248
2023 01 10 15	0.34	2.9	6.8	189	-9999.9	-9999.9	0.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.97	231
2023 01 10 16	0.37	2.6	6.8	187	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.76	196
2023 01 10 17	0.47	2.5	2.6	185	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.6	193
2023 01 10 18	0.53	2.7	3.2	181	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.25	199
2023 01 10 19	0.56	2.8	3.5	182	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.96	209
2023 01 10 20	0.54	3.0	3.5	181	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.02	221
2023 01 10 21	0.47	3.4	3.9	178	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.64	351
2023 01 10 22	0.42	3.4	3.5	177	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.43	356
2023 01 10 23	0.38	3.4	3.5	177	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.11	356
2023 01 11 00	0.35	3.4	3.5	176	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.35	344
2023 01 11 01	0.33	3.4	3.5	176	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.74	323
2023 01 11 02	0.31	3.3	3.5	175	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.67	320
2023 01 11 03	0.3	3.3	3.5	175	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.45	282
2023 01 11 04	0.28	3.2	3.5	176	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.24	336
2023 01 11 05	0.27	3.2	3.5	177	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.69	289
2023 01 11 06	0.25	3.2	3.5	178	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.94	282
2023 01 11 07	0.24	3.2	3.5	180	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.83	266
2023 01 11 08	0.23	2.8	3.5	184	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.21	262
2023 01 11 09	0.24	2.7	3.2	189	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.97	264
2023 01 11 10	0.23	2.9	3.2	192	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.96	269
2023 01 11 11	0.22	2.9	3.5	195	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.99	266
2023 01 11 12	0.23	2.7	4.7	197	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.06	282
2023 01 11 13	0.26	2.2	4.2	206	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.08	296
2023 01 11 14	0.28	1.8	4.2	231	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.36	294
2023 01 11 15	0.24	2.0	4.7	224	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.9	298
2023 01 11 16	0.21	2.3	4.2	210	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.98	333
2023 01 11 17	0.2	2.5	4.2	204	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	0.72	265
2023 01 11 18	0.19	2.9	4.2	203	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.66	307
2023 01 11 19	0.18	3.0	4.7	205	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.08	302
2023 01 11 20	0.17	2.2	4.7	215	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.76	308
2023 01 11 21	0.15	2.3	4.7	216	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.75	308
2023 01 11 22	0.16	1.9	4.7	232	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.04	305
2023 01 11 23	0.2	1.5	4.7	261	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.59	302
2023 01 12 00	0.15	1.8	4.7	247	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.1	315
2023 01 12 01	0.16	1.5	4.2	264	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.84	311
2023 01 12 02	0.17	1.4	4.2	273	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.7	311
2023 01 12 03	0.2	1.6	4.2	291	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.7	321
2023 01 12 04	0.22	2.6	8.3	110	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.24	331
2023 01 12 05	0.18	2.8	6.8	121	-9999.9	-9999.9	0.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.5	346
2023 01 12 06	0.15	3.4	5.7	122	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	0.93	320
2023 01 12 07	0.15	3.8	4.7	122	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.54	306
2023 01 12 08	0.18	3.7	4.7	114	-9999.9	-9999.9	0.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.72	2
2023 01 12 09	0.23	3.7	3.9	127	-9999.9	-9999.9	0.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.31	24
2023 01 12 10	0.24	3.5	3.5	116	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.14	337
2023 01 12 11	0.22	3.7	5.1	98	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.01	285
2023 01 12 12	0.23	3.5	5.1	103	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.02	281
2023 01 12 13	0.26	3.0	5.1	121	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.08	260
2023 01 12 14	0.31	2.5	5.1	162	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.77	223
2023 01 12 15	0.32	2.4	5.1	171	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.09	231
2023 01 12 16	0.33	2.4	5.1	174	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.72	249
2023 01 12 17	0.42	2.5	3.2	186	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.0	229
2023 01 12 18	0.47	2.6	3.2	190	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.52	231
2023 01 12 19	0.49	2.7	3.5	190	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.13	234
2023 01 12 20	0.46	3.3	3.9	185	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.9	250
2023 01 12 21	0.45	3.5	3.9	184	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.57	354
2023 01 12 22	0.44	3.7	4.2	184	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.91	355
2023 01 12 23	0.43	3.7	4.2	186	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.66	343
2023 01 13 00	0.43	3.7	4.2	187	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.32	348
2023 01 13 01	0.41	3.7	4.2	188	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.44	339
2023 01 13 02	0.39	3.6	4.2	189	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.11	335
2023 01 13 03	0.36	3.6	4.2	189	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.37	287
2023 01 13 04	0.34	3.3	4.2	190	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.25	260
2023 01 13 05	0.38	2.9	4.2	190	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.39	252
2023 01 13 06	0.37	3.2	4.2	190	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.58	248
2023 01 13 07	0.33	3.7	4.7	191	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.6	235
2023 01 13 08	0.3	4.0	4.7	191	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.28	300
2023 01 13 09	0.28	4.1	5.1	190	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.63	25
2023 01 13 10	0.27	4.3	5.1	188	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	0.99	124
2023 01 13 11	0.26	4.4	4.7	187	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	0.89	119
2023 01 13 12	0.26	4.3	4.7	186	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.04	109
2023 01 13 13	0.24	4.2	4.7	185	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.42	130
2023 01 13 14	0.23	4.1	4.7	185	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.44	161
2023 01 13 15	0.22	4.0	4.7	184	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.19	147
2023 01 13 16	0.21	4.1	4.7	184	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.19	166
2023 01 13 17	0.2	4.2	4.7	184	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.26	172
2023 01 13 18	0.19	4.3	4.7	183	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.78	189
2023 01 13 19	0.19	4.3	4.7	183	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.78	212
2023 01 13 20	0.2	4.2	4.7	185	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.43	264
2023 01 13 21	0.21	4.1	4.7	186	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.7	308
2023 01 13 22	0.21	4.1	4.7	186	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.01	340
2023 01 13 23	0.21	4.1	4.7	187	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.65	346
2023 01 14 00	0.2	4.1	4.2	187	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.37	11
2023 01 14 01	0.19	4.0	4.2	187	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.35	355
2023 01 14 02	0.17	3.9	4.2	187	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.16	344
2023 01 14 03	0.17	3.9	4.2	188	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.33	8
2023 01 14 04	0.17	3.7	4.2	187	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.24	38
2023 01 14 05	0.16	3.5	4.2	185	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.61	18
2023 01 14 06	0.15	3.3	4.2	184	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.63	344
2023 01 14 07	0.14	3.2	4.2	184	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.3	345
2023 01 14 08	0.13	3.1	3.9	182	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.86	336
2023 01 14 09	0.12	3.0	3.5	178	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.25	338
2023 01 14 10	0.11	2.9	3.5	177	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.72	327
2023 01 14 11	0.11	2.9	3.5	178	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.12	240
2023 01 14 12	0.24	1.9	2.4	200	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.96	230
2023 01 14 13	0.38	2.3	2.9	200	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.87	221
2023 01 14 14	0.41	2.3	3.2	199	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.7	215
2023 01 14 15	0.38	2.2	3.2	199	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.24	218
2023 01 14 16	0.39	2.2	2.9	199	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.93	215
2023 01 14 17	0.41	2.3	3.2	195	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.52	215
2023 01 14 18	0.41	2.4	3.2	193	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.32	227
2023 01 14 19	0.38	2.5	3.2	190	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.23	237
2023 01 14 20	0.34	3.0	3.5	182	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.05	272
2023 01 14 21	0.34	3.2	3.9	180	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.91	327
2023 01 14 22	0.34	3.3	3.9	179	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.61	348
2023 01 14 23	0.35	3.5	4.2	179	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.21	351
2023 01 15 00	0.36	3.6	4.2	178	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.47	355
2023 01 15 01	0.39	3.9	4.7	176	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.97	342
2023 01 15 02	0.46	4.4	5.1	173	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.18	347
2023 01 15 03	0.54	4.8	5.7	171	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.89	340
2023 01 15 04	0.62	5.1	5.7	171	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.36	329
2023 01 15 05	0.66	5.3	6.2	172	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.33	283
2023 01 15 06	0.69	5.4	6.2	173	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.56	275
2023 01 15 07	0.7	5.2	6.2	175	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.05	277
2023 01 15 08	0.73	4.2	6.2	178	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.03	279
2023 01 15 09	0.73	3.9	6.2	182	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.78	280
2023 01 15 10	0.7	3.8	6.2	186	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.84	268
2023 01 15 11	0.67	3.6	6.2	188	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.45	273
2023 01 15 12	0.7	3.2	6.2	197	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.47	282
2023 01 15 13	0.73	2.9	6.2	212	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.32	285
2023 01 15 14	0.67	2.7	6.2	220	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.36	284
2023 01 15 15	0.55	2.6	6.2	213	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.18	279
2023 01 15 16	0.51	2.6	6.2	214	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.99	276
2023 01 15 17	0.48	2.4	6.2	218	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.35	275
2023 01 15 18	0.44	2.2	6.8	222	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.31	280
2023 01 15 19	0.41	2.1	6.8	229	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.78	289
2023 01 15 20	0.44	1.9	1.8	252	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.31	296
2023 01 15 21	0.44	1.9	2.0	274	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.11	301
2023 01 15 22	0.3	2.3	6.8	229	-9999.9	-9999.9	0.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.23	307
