Valor nulo: -9999.9														
Fecha (GMT)	Altura Signif. del Oleaje(m)	Periodo Medio(s)	Periodo de Pico(s)	Direcc. Media de Proced.(0=N,90=E)	Mar de viento:  Altura signif. Espectral(m)	Mar de viento: Direcc. Media de Proced.(0=N,90=E)	Mar de fondo 1:  Altura signif. Espectral(m)	Mar de fondo 1:  Periodo Medio Espectral(s)	Mar de fondo 1: Direcc. Media de Proced.(0=N,90=E)	Mar de fondo 2:  Altura signif. Espectral(m)	Mar de fondo 2:  Periodo Medio Espectral(s)	Mar de fondo 2: Direcc. Media de Proced.(0=N,90=E)	Velocidad del viento(m/s)	Direc. de proced. del Viento(0=N,90=E)
2023 01 08 09	1.0	6.2	7.5	189	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.71	285
2023 01 08 10	1.12	6.4	7.5	188	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.22	259
2023 01 08 11	1.25	6.4	6.8	187	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.25	261
2023 01 08 12	1.33	6.4	6.8	186	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.06	6
2023 01 08 13	1.34	6.3	6.8	186	-9999.9	-9999.9	0.08	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.88	51
2023 01 08 14	1.31	6.3	6.8	186	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.23	98
2023 01 08 15	1.35	6.4	7.5	185	-9999.9	-9999.9	0.11	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	0.99	69
2023 01 08 16	1.49	6.7	7.5	184	-9999.9	-9999.9	0.17	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	0.54	284
2023 01 08 17	1.65	6.9	7.5	182	-9999.9	-9999.9	0.23	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.74	247
2023 01 08 18	1.78	7.0	8.3	181	-9999.9	-9999.9	0.31	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.02	238
2023 01 08 19	1.86	7.1	8.3	181	-9999.9	-9999.9	0.37	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.37	243
2023 01 08 20	1.87	7.1	8.3	180	-9999.9	-9999.9	0.39	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.12	234
2023 01 08 21	1.84	7.1	8.3	181	-9999.9	-9999.9	0.4	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.36	255
2023 01 08 22	1.82	7.0	8.3	182	-9999.9	-9999.9	0.41	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.51	242
2023 01 08 23	1.83	6.8	8.3	182	-9999.9	-9999.9	0.44	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.32	245
2023 01 09 00	1.83	6.8	8.3	182	-9999.9	-9999.9	0.49	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.67	258
2023 01 09 01	1.82	6.6	8.3	183	-9999.9	-9999.9	0.54	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.49	273
2023 01 09 02	1.8	6.2	8.3	185	-9999.9	-9999.9	0.57	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.63	258
2023 01 09 03	1.77	6.2	8.3	185	-9999.9	-9999.9	0.57	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.37	247
2023 01 09 04	1.7	6.3	8.3	186	-9999.9	-9999.9	0.55	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.96	249
2023 01 09 05	1.62	6.6	8.3	186	-9999.9	-9999.9	0.52	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.34	233
2023 01 09 06	1.53	6.8	8.3	188	-9999.9	-9999.9	0.48	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.71	297
2023 01 09 07	1.43	6.8	8.3	191	-9999.9	-9999.9	0.43	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.37	266
2023 01 09 08	1.31	6.6	8.3	193	-9999.9	-9999.9	0.38	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.23	268
2023 01 09 09	1.27	5.1	7.5	197	-9999.9	-9999.9	0.35	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.43	263
2023 01 09 10	1.31	4.3	7.5	206	-9999.9	-9999.9	0.33	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.65	289
2023 01 09 11	1.23	4.0	7.5	208	-9999.9	-9999.9	0.31	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	11.77	299
2023 01 09 12	1.23	3.6	7.5	216	-9999.9	-9999.9	0.28	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.85	306
2023 01 09 13	1.23	3.5	7.5	226	-9999.9	-9999.9	0.28	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.96	295
2023 01 09 14	1.21	3.4	8.3	234	-9999.9	-9999.9	0.28	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	12.12	294
2023 01 09 15	1.15	3.4	8.3	236	-9999.9	-9999.9	0.28	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.32	291
2023 01 09 16	1.08	3.2	10.0	240	-9999.9	-9999.9	0.25	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.9	288
2023 01 09 17	1.01	3.1	10.0	241	-9999.9	-9999.9	0.23	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.84	288
2023 01 09 18	1.0	3.0	3.5	238	-9999.9	-9999.9	0.22	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	12.44	282
2023 01 09 19	1.03	3.0	3.9	239	-9999.9	-9999.9	0.2	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	14.12	289
2023 01 09 20	0.87	3.2	3.9	231	-9999.9	-9999.9	0.17	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.68	243
2023 01 09 21	0.75	3.5	8.3	222	-9999.9	-9999.9	0.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.63	272
2023 01 09 22	0.68	3.7	8.3	217	-9999.9	-9999.9	0.14	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.17	284
2023 01 09 23	0.59	4.1	7.5	212	-9999.9	-9999.9	0.13	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.27	278
2023 01 10 00	0.57	4.2	7.5	211	-9999.9	-9999.9	0.12	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.28	7
2023 01 10 01	0.57	4.2	4.2	212	-9999.9	-9999.9	0.11	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.6	308
2023 01 10 02	0.61	3.4	4.2	216	-9999.9	-9999.9	0.1	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.87	275
2023 01 10 03	0.63	3.1	4.2	219	-9999.9	-9999.9	0.1	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.41	288
2023 01 10 04	0.61	3.0	4.2	223	-9999.9	-9999.9	0.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.73	300
2023 01 10 05	0.61	2.8	4.2	231	-9999.9	-9999.9	0.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.53	310
2023 01 10 06	0.61	2.7	4.7	239	-9999.9	-9999.9	0.08	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.09	319
2023 01 10 07	0.55	3.0	4.7	235	-9999.9	-9999.9	0.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.29	345
2023 01 10 08	0.46	4.0	8.3	222	-9999.9	-9999.9	0.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.44	136
2023 01 10 09	0.47	3.2	8.3	221	-9999.9	-9999.9	0.08	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.34	274
2023 01 10 10	0.66	2.7	2.9	230	-9999.9	-9999.9	0.08	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.93	224
2023 01 10 11	0.68	2.7	3.2	231	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.68	262
2023 01 10 12	0.64	2.8	3.2	222	-9999.9	-9999.9	0.06	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.48	237
2023 01 10 13	0.54	3.2	3.5	214	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.03	40
2023 01 10 14	0.5	3.4	3.5	210	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	0.98	91
2023 01 10 15	0.46	3.4	6.8	206	-9999.9	-9999.9	0.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	0.96	107
2023 01 10 16	0.46	2.9	6.8	200	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.5	192
2023 01 10 17	0.54	2.7	2.9	200	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.43	188
2023 01 10 18	0.61	2.8	3.2	194	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.91	199
2023 01 10 19	0.65	2.9	3.5	194	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.52	208
2023 01 10 20	0.64	3.0	3.5	196	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.28	215
2023 01 10 21	0.55	3.3	3.9	192	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.54	280
2023 01 10 22	0.49	3.4	3.9	189	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.47	349
2023 01 10 23	0.44	3.5	3.5	187	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.14	344
2023 01 11 00	0.41	3.4	3.5	185	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.47	343
2023 01 11 01	0.38	3.4	3.5	184	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.72	295
2023 01 11 02	0.36	3.4	3.5	183	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.17	299
2023 01 11 03	0.34	3.4	3.5	182	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.02	291
2023 01 11 04	0.33	3.3	3.5	183	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.02	311
2023 01 11 05	0.31	3.2	3.5	184	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.32	302
2023 01 11 06	0.28	3.2	3.5	185	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.56	278
2023 01 11 07	0.27	3.1	3.5	187	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.65	265
2023 01 11 08	0.28	2.4	3.5	194	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.37	260
2023 01 11 09	0.34	2.3	2.6	206	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.13	266
2023 01 11 10	0.3	2.6	3.2	206	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.2	272
2023 01 11 11	0.28	2.8	3.2	207	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.04	267
2023 01 11 12	0.28	2.9	3.2	208	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.0	113
2023 01 11 13	0.37	2.3	2.9	219	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.78	292
2023 01 11 14	0.41	2.3	2.9	231	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.79	296
2023 01 11 15	0.34	2.6	3.2	225	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.08	351
2023 01 11 16	0.28	2.9	3.5	217	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.23	78
2023 01 11 17	0.26	3.2	3.5	213	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.62	110
2023 01 11 18	0.28	3.4	3.9	217	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	0.57	178
2023 01 11 19	0.31	3.6	4.2	223	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.78	280
2023 01 11 20	0.31	3.3	4.7	225	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.01	302
2023 01 11 21	0.28	3.2	4.7	226	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.86	314
2023 01 11 22	0.28	3.2	4.7	230	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.09	306
2023 01 11 23	0.35	2.6	3.9	234	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.8	301
2023 01 12 00	0.33	2.7	3.9	235	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.47	325
2023 01 12 01	0.27	2.9	4.2	237	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.27	317
2023 01 12 02	0.25	3.0	4.2	235	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.44	313
2023 01 12 03	0.3	3.2	3.9	224	-9999.9	-9999.9	0.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.24	306
2023 01 12 04	0.34	3.5	3.9	197	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.76	329
2023 01 12 05	0.3	3.5	4.2	221	-9999.9	-9999.9	0.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.64	347
2023 01 12 06	0.27	3.7	4.2	225	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.74	338
2023 01 12 07	0.26	3.6	4.2	209	-9999.9	-9999.9	0.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.61	317
2023 01 12 08	0.31	3.1	4.2	201	-9999.9	-9999.9	0.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.41	13
2023 01 12 09	0.33	3.5	4.2	184	-9999.9	-9999.9	0.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.28	6
2023 01 12 10	0.33	3.6	3.5	165	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.09	328
2023 01 12 11	0.28	3.7	5.1	116	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.84	236
2023 01 12 12	0.3	3.5	5.1	119	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.01	283
2023 01 12 13	0.41	2.7	2.9	199	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.85	241
2023 01 12 14	0.48	2.6	2.9	211	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.71	214
2023 01 12 15	0.47	2.5	2.9	211	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.9	221
2023 01 12 16	0.48	2.6	2.9	206	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.68	239
2023 01 12 17	0.57	2.7	3.2	208	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.06	231
2023 01 12 18	0.65	2.8	3.5	209	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.0	230
2023 01 12 19	0.67	2.9	3.5	210	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.44	232
2023 01 12 20	0.6	3.1	3.9	204	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.77	247
2023 01 12 21	0.55	3.5	3.9	198	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.84	327
2023 01 12 22	0.53	3.7	4.2	196	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.99	318
2023 01 12 23	0.52	3.7	4.2	196	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.01	322
2023 01 13 00	0.51	3.8	4.2	196	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.0	329
2023 01 13 01	0.5	3.8	4.2	197	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.54	324
2023 01 13 02	0.47	3.7	4.2	198	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.44	311
2023 01 13 03	0.44	3.7	4.2	197	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.07	303
2023 01 13 04	0.44	3.1	4.2	201	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.22	269
2023 01 13 05	0.57	2.5	4.2	211	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.58	254
2023 01 13 06	0.51	2.8	4.2	208	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.59	263
2023 01 13 07	0.48	2.9	4.7	206	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.71	230
2023 01 13 08	0.44	3.0	5.1	207	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.24	236
2023 01 13 09	0.41	3.5	5.1	206	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.58	72
2023 01 13 10	0.38	3.9	5.1	204	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.41	26
2023 01 13 11	0.36	4.1	5.1	202	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.22	159
2023 01 13 12	0.34	4.1	4.7	200	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.07	130
2023 01 13 13	0.32	4.0	4.7	198	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.14	153
2023 01 13 14	0.3	4.0	4.7	196	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.22	174
2023 01 13 15	0.28	4.0	4.7	195	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.51	159
2023 01 13 16	0.26	4.0	4.7	195	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	0.75	199
2023 01 13 17	0.25	4.0	4.7	195	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	0.7	213
2023 01 13 18	0.24	4.0	4.7	194	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.13	210
2023 01 13 19	0.23	4.1	4.7	192	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.73	208
2023 01 13 20	0.23	4.1	4.7	192	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.89	288
2023 01 13 21	0.24	4.0	4.7	192	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.39	348
2023 01 13 22	0.24	4.0	4.7	192	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.41	359
2023 01 13 23	0.24	4.0	4.7	192	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.77	347
2023 01 14 00	0.23	4.0	4.7	192	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.17	18
2023 01 14 01	0.22	4.0	4.2	192	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.75	335
2023 01 14 02	0.21	3.9	4.2	192	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.22	324
2023 01 14 03	0.2	3.8	4.2	192	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.41	1
2023 01 14 04	0.2	3.5	4.2	190	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.52	88
2023 01 14 05	0.19	3.4	5.1	191	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	0.93	19
2023 01 14 06	0.18	3.4	5.1	192	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.19	326
2023 01 14 07	0.17	3.3	5.1	192	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.35	341
2023 01 14 08	0.16	3.3	4.2	191	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.17	316
2023 01 14 09	0.15	3.1	3.9	190	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.25	332
2023 01 14 10	0.13	2.9	3.5	190	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.73	326
2023 01 14 11	0.13	2.8	3.5	192	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.78	264
2023 01 14 12	0.25	1.7	2.0	215	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.86	234
2023 01 14 13	0.51	2.4	2.9	215	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.9	223
2023 01 14 14	0.57	2.6	3.2	215	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.71	218
2023 01 14 15	0.55	2.5	3.2	216	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.17	221
2023 01 14 16	0.56	2.5	3.2	215	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.02	217
2023 01 14 17	0.57	2.6	3.2	212	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.67	215
2023 01 14 18	0.56	2.6	3.2	210	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.17	228
2023 01 14 19	0.51	2.6	3.2	208	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.03	240
2023 01 14 20	0.44	2.8	3.5	199	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.93	253
2023 01 14 21	0.41	3.1	3.9	191	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.36	285
2023 01 14 22	0.39	3.3	3.9	188	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.27	349
2023 01 14 23	0.38	3.4	4.2	186	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.63	345
2023 01 15 00	0.39	3.6	4.2	185	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.42	347
2023 01 15 01	0.43	3.9	4.7	181	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.19	324
2023 01 15 02	0.5	4.3	5.1	178	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.45	321
2023 01 15 03	0.59	4.8	5.7	177	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.67	312
2023 01 15 04	0.68	5.1	6.2	177	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.12	316
2023 01 15 05	0.75	5.4	6.2	179	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.37	266
2023 01 15 06	0.79	5.5	6.2	180	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.3	287
2023 01 15 07	0.85	4.6	6.2	183	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.86	279
2023 01 15 08	0.92	4.2	6.2	189	-9999.9	-9999.9	0.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.63	280
2023 01 15 09	0.96	3.8	6.2	198	-9999.9	-9999.9	0.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.5	283
2023 01 15 10	0.98	3.6	6.2	206	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.13	267
2023 01 15 11	0.97	3.4	6.2	211	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.78	267
2023 01 15 12	0.99	3.3	6.2	217	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	11.63	277
2023 01 15 13	1.03	3.2	6.2	226	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	11.71	282
2023 01 15 14	1.03	3.2	4.2	232	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.76	281
2023 01 15 15	0.94	3.1	4.7	233	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.38	280
2023 01 15 16	0.92	3.0	4.2	233	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	11.06	275
2023 01 15 17	0.93	3.0	4.2	235	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	11.88	277
2023 01 15 18	0.84	2.9	4.2	237	-9999.9	-9999.9	0.01	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.05	285
2023 01 15 19	0.76	2.8	3.9	240	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.31	295
2023 01 15 20	0.74	2.7	3.9	247	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	11.05	297
2023 01 15 21	0.69	2.7	3.9	252	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.17	303
2023 01 15 22	0.6	2.8	4.2	245	-9999.9	-9999.9	0.06	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.69	289
