Valor nulo: -9999.9														
Fecha (GMT)	Altura Signif. del Oleaje(m)	Periodo Medio(s)	Periodo de Pico(s)	Direcc. Media de Proced.(0=N,90=E)	Mar de viento:  Altura signif. Espectral(m)	Mar de viento: Direcc. Media de Proced.(0=N,90=E)	Mar de fondo 1:  Altura signif. Espectral(m)	Mar de fondo 1:  Periodo Medio Espectral(s)	Mar de fondo 1: Direcc. Media de Proced.(0=N,90=E)	Mar de fondo 2:  Altura signif. Espectral(m)	Mar de fondo 2:  Periodo Medio Espectral(s)	Mar de fondo 2: Direcc. Media de Proced.(0=N,90=E)	Velocidad del viento(m/s)	Direc. de proced. del Viento(0=N,90=E)
2023 01 15 23	0.31	4.4	6.8	180	-9999.9	-9999.9	0.08	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.09	269
2023 01 16 00	0.46	6.2	8.3	149	-9999.9	-9999.9	0.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.46	268
2023 01 16 01	0.4	5.1	6.8	139	-9999.9	-9999.9	0.1	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.01	262
2023 01 16 02	0.42	4.1	6.8	145	-9999.9	-9999.9	0.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.62	242
2023 01 16 03	0.43	4.4	6.8	149	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.5	308
2023 01 16 04	0.55	4.0	4.7	165	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.28	295
2023 01 16 05	0.65	3.7	4.7	182	-9999.9	-9999.9	0.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.98	261
2023 01 16 06	0.68	3.2	4.7	203	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.1	262
2023 01 16 07	0.62	3.2	4.2	204	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.47	258
2023 01 16 08	0.54	3.7	7.5	195	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.61	287
2023 01 16 09	0.59	3.4	4.2	197	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.84	275
2023 01 16 10	0.68	3.1	4.2	202	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.21	278
2023 01 16 11	0.8	3.5	6.2	199	-9999.9	-9999.9	0.06	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.7	275
2023 01 16 12	1.1	4.2	6.8	195	-9999.9	-9999.9	0.16	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	11.43	285
2023 01 16 13	1.39	5.0	8.3	190	-9999.9	-9999.9	0.28	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.34	277
2023 01 16 14	1.48	6.0	8.3	187	-9999.9	-9999.9	0.39	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.47	284
2023 01 16 15	1.46	6.9	8.3	186	-9999.9	-9999.9	0.41	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.95	276
2023 01 16 16	1.45	6.9	8.3	186	-9999.9	-9999.9	0.41	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.93	268
2023 01 16 17	1.52	7.2	8.3	186	-9999.9	-9999.9	0.47	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.05	267
2023 01 16 18	1.58	7.4	9.1	186	-9999.9	-9999.9	0.54	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.14	262
2023 01 16 19	1.56	7.4	8.3	187	-9999.9	-9999.9	0.55	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.94	244
2023 01 16 20	1.48	7.3	8.3	187	-9999.9	-9999.9	0.51	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.4	257
2023 01 16 21	1.52	7.4	8.3	186	-9999.9	-9999.9	0.52	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.61	247
2023 01 16 22	1.8	7.5	9.1	185	-9999.9	-9999.9	0.67	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.8	235
2023 01 16 23	2.22	7.2	9.1	185	-9999.9	-9999.9	0.87	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	11.35	237
2023 01 17 00	2.45	7.2	9.1	184	-9999.9	-9999.9	1.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.1	232
2023 01 17 01	2.51	7.5	9.1	183	-9999.9	-9999.9	1.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.09	230
2023 01 17 02	2.65	7.4	9.1	183	-9999.9	-9999.9	1.27	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	12.42	223
2023 01 17 03	2.78	7.4	9.1	183	-9999.9	-9999.9	1.38	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	12.19	224
2023 01 17 04	2.78	7.6	10.0	182	-9999.9	-9999.9	1.44	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.86	214
2023 01 17 05	2.71	7.9	10.0	180	-9999.9	-9999.9	1.48	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.0	219
2023 01 17 06	2.63	8.1	10.0	179	-9999.9	-9999.9	1.48	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.88	238
2023 01 17 07	2.53	8.1	10.0	179	-9999.9	-9999.9	1.42	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.46	255
2023 01 17 08	2.45	8.1	10.0	179	-9999.9	-9999.9	1.4	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.16	252
2023 01 17 09	2.45	8.0	10.0	180	-9999.9	-9999.9	1.42	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.07	281
2023 01 17 10	2.4	8.2	10.0	180	-9999.9	-9999.9	1.41	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.16	266
2023 01 17 11	2.31	8.4	10.0	180	-9999.9	-9999.9	1.38	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.08	298
2023 01 17 12	2.2	8.5	11.0	180	-9999.9	-9999.9	1.34	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	12.35	295
2023 01 17 13	2.11	8.2	11.0	181	-9999.9	-9999.9	1.29	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	13.62	301
2023 01 17 14	2.01	7.8	11.0	182	-9999.9	-9999.9	1.24	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.37	283
2023 01 17 15	1.89	7.8	11.0	182	-9999.9	-9999.9	1.19	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.97	290
2023 01 17 16	1.78	8.5	11.0	181	-9999.9	-9999.9	1.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.97	280
2023 01 17 17	1.71	8.5	11.0	181	-9999.9	-9999.9	1.13	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.37	284
2023 01 17 18	1.66	8.6	12.1	181	-9999.9	-9999.9	1.11	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.6	267
2023 01 17 19	1.6	8.8	13.3	181	-9999.9	-9999.9	1.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.01	273
2023 01 17 20	1.56	8.8	13.3	181	-9999.9	-9999.9	1.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.02	323
2023 01 17 21	1.56	8.2	12.1	182	-9999.9	-9999.9	1.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.78	287
2023 01 17 22	1.56	7.8	13.3	183	-9999.9	-9999.9	1.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.54	283
2023 01 17 23	1.51	7.9	13.3	183	-9999.9	-9999.9	1.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.85	287
2023 01 18 00	1.47	8.1	13.3	183	-9999.9	-9999.9	1.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.15	264
2023 01 18 01	1.44	7.6	13.3	184	-9999.9	-9999.9	0.99	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.1	272
2023 01 18 02	1.4	6.8	13.3	185	-9999.9	-9999.9	0.92	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.08	287
2023 01 18 03	1.35	6.0	11.0	188	-9999.9	-9999.9	0.81	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.41	284
2023 01 18 04	1.37	4.8	11.0	195	-9999.9	-9999.9	0.69	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	11.07	282
2023 01 18 05	1.37	4.2	10.0	204	-9999.9	-9999.9	0.59	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.83	284
2023 01 18 06	1.26	3.8	10.0	208	-9999.9	-9999.9	0.49	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	11.08	284
2023 01 18 07	1.23	3.4	10.0	219	-9999.9	-9999.9	0.4	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	13.2	284
2023 01 18 08	1.14	3.1	9.1	229	-9999.9	-9999.9	0.33	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	15.23	292
2023 01 18 09	0.99	3.0	9.1	233	-9999.9	-9999.9	0.27	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	13.7	297
2023 01 18 10	0.83	2.7	9.1	244	-9999.9	-9999.9	0.22	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.15	306
2023 01 18 11	0.66	2.6	9.1	238	-9999.9	-9999.9	0.19	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.16	312
2023 01 18 12	0.66	2.4	9.1	254	-9999.9	-9999.9	0.17	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.68	315
2023 01 18 13	0.7	2.3	2.4	274	-9999.9	-9999.9	0.16	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.64	308
2023 01 18 14	0.66	2.2	2.4	279	-9999.9	-9999.9	0.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.63	313
2023 01 18 15	0.54	2.2	2.2	263	-9999.9	-9999.9	0.14	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.58	295
2023 01 18 16	0.47	2.1	12.1	249	-9999.9	-9999.9	0.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.44	301
2023 01 18 17	0.48	2.1	12.1	248	-9999.9	-9999.9	0.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.43	295
2023 01 18 18	0.51	2.1	12.1	258	-9999.9	-9999.9	0.14	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.79	317
2023 01 18 19	0.93	2.3	2.6	291	-9999.9	-9999.9	0.13	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	15.34	315
2023 01 18 20	0.68	2.3	2.6	283	-9999.9	-9999.9	0.12	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.58	314
2023 01 18 21	0.65	2.2	2.4	281	-9999.9	-9999.9	0.11	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	17.31	304
2023 01 18 22	1.17	2.8	2.9	279	-9999.9	-9999.9	0.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	17.55	300
2023 01 18 23	1.36	2.9	3.5	285	-9999.9	-9999.9	0.08	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	16.97	301
2023 01 19 00	1.19	2.7	3.2	287	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	16.45	305
2023 01 19 01	1.04	2.6	3.2	284	-9999.9	-9999.9	0.06	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	15.6	302
2023 01 19 02	0.85	2.4	2.6	282	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	13.99	309
2023 01 19 03	0.87	2.5	2.9	289	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	13.75	308
2023 01 19 04	0.61	2.1	2.4	285	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.5	307
2023 01 19 05	0.47	2.0	2.2	273	-9999.9	-9999.9	0.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.59	291
2023 01 19 06	0.42	1.9	2.0	267	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.91	307
2023 01 19 07	0.4	2.0	4.7	265	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.69	303
2023 01 19 08	0.32	2.0	4.7	253	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.07	301
2023 01 19 09	0.32	1.9	4.7	270	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.21	311
2023 01 19 10	0.33	1.8	1.8	285	-9999.9	-9999.9	0.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.59	304
2023 01 19 11	0.33	1.8	1.8	279	-9999.9	-9999.9	0.04	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.76	295
2023 01 19 12	0.3	1.8	1.8	270	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.41	305
2023 01 19 13	0.3	1.7	1.8	262	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.66	285
2023 01 19 14	0.31	1.8	2.0	251	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.3	279
2023 01 19 15	0.3	1.8	2.0	239	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.77	266
2023 01 19 16	0.32	1.9	3.5	233	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.9	262
2023 01 19 17	0.37	2.1	3.2	228	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.14	266
2023 01 19 18	0.41	2.2	3.9	226	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.27	282
2023 01 19 19	0.43	2.5	3.9	218	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.51	278
2023 01 19 20	0.68	3.1	4.2	207	-9999.9	-9999.9	0.02	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.34	259
2023 01 19 21	0.9	3.5	5.7	204	-9999.9	-9999.9	0.03	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.87	255
2023 01 19 22	1.07	3.7	6.2	203	-9999.9	-9999.9	0.05	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.87	262
2023 01 19 23	1.18	4.0	6.8	200	-9999.9	-9999.9	0.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.03	263
2023 01 20 00	1.29	4.3	7.5	197	-9999.9	-9999.9	0.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.0	255
2023 01 20 01	1.3	4.9	8.3	194	-9999.9	-9999.9	0.2	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.06	286
2023 01 20 02	1.3	4.5	8.3	197	-9999.9	-9999.9	0.24	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	12.35	288
2023 01 20 03	1.21	4.0	8.3	204	-9999.9	-9999.9	0.23	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.22	297
2023 01 20 04	1.08	3.5	9.1	213	-9999.9	-9999.9	0.2	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.59	299
2023 01 20 05	0.97	3.3	9.1	216	-9999.9	-9999.9	0.17	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.09	301
2023 01 20 06	0.82	3.6	9.1	208	-9999.9	-9999.9	0.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.88	307
2023 01 20 07	0.65	5.1	8.3	198	-9999.9	-9999.9	0.14	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.71	308
2023 01 20 08	0.62	4.7	8.3	199	-9999.9	-9999.9	0.13	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.94	311
2023 01 20 09	0.57	4.7	8.3	199	-9999.9	-9999.9	0.13	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.55	304
2023 01 20 10	0.54	4.2	8.3	201	-9999.9	-9999.9	0.12	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.07	298
2023 01 20 11	0.55	3.8	8.3	195	-9999.9	-9999.9	0.13	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.71	311
2023 01 20 12	0.83	4.8	8.3	145	-9999.9	-9999.9	0.25	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.03	294
2023 01 20 13	0.94	5.1	9.1	127	-9999.9	-9999.9	0.28	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.6	294
2023 01 20 14	0.9	5.2	9.1	121	-9999.9	-9999.9	0.28	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.62	297
2023 01 20 15	0.79	4.7	9.1	126	-9999.9	-9999.9	0.25	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.55	297
2023 01 20 16	0.68	4.5	9.1	137	-9999.9	-9999.9	0.23	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.17	301
2023 01 20 17	0.62	4.4	9.1	146	-9999.9	-9999.9	0.21	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.49	300
2023 01 20 18	0.56	4.7	9.1	149	-9999.9	-9999.9	0.19	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.1	308
2023 01 20 19	0.53	4.5	9.1	156	-9999.9	-9999.9	0.18	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.4	310
2023 01 20 20	0.51	4.0	10.0	164	-9999.9	-9999.9	0.17	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.4	301
2023 01 20 21	0.48	3.9	10.0	172	-9999.9	-9999.9	0.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.85	307
2023 01 20 22	0.43	4.2	10.0	174	-9999.9	-9999.9	0.13	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.3	47
2023 01 20 23	0.38	3.7	10.0	152	-9999.9	-9999.9	0.11	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.86	323
2023 01 21 00	0.38	3.6	10.0	127	-9999.9	-9999.9	0.11	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.21	327
2023 01 21 01	0.33	3.7	10.0	124	-9999.9	-9999.9	0.1	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.76	313
2023 01 21 02	0.31	3.9	10.0	132	-9999.9	-9999.9	0.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.06	321
2023 01 21 03	0.31	3.9	9.1	134	-9999.9	-9999.9	0.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.61	321
2023 01 21 04	0.31	3.9	3.9	134	-9999.9	-9999.9	0.08	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.28	324
2023 01 21 05	0.28	3.9	9.1	129	-9999.9	-9999.9	0.08	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.55	345
2023 01 21 06	0.27	4.2	10.0	128	-9999.9	-9999.9	0.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.21	352
2023 01 21 07	0.28	4.0	10.0	117	-9999.9	-9999.9	0.1	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.11	36
2023 01 21 08	0.36	3.2	10.0	102	-9999.9	-9999.9	0.13	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.05	329
2023 01 21 09	0.39	4.4	10.0	104	-9999.9	-9999.9	0.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.99	341
2023 01 21 10	0.45	4.9	9.1	101	-9999.9	-9999.9	0.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.18	358
2023 01 21 11	0.5	4.9	7.5	99	-9999.9	-9999.9	0.13	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.96	345
2023 01 21 12	0.5	4.6	6.8	100	-9999.9	-9999.9	0.11	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.93	329
2023 01 21 13	0.52	3.4	6.2	97	-9999.9	-9999.9	0.1	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.2	332
2023 01 21 14	0.52	2.5	5.7	62	-9999.9	-9999.9	0.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.31	324
2023 01 21 15	0.52	2.2	2.0	339	-9999.9	-9999.9	0.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	9.29	310
2023 01 21 16	0.44	2.1	5.1	303	-9999.9	-9999.9	0.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.95	313
2023 01 21 17	0.39	2.0	10.0	295	-9999.9	-9999.9	0.08	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.78	312
2023 01 21 18	0.37	2.0	1.8	282	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.69	296
2023 01 21 19	0.36	2.1	10.0	252	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.77	296
2023 01 21 20	0.36	2.0	10.0	249	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.81	292
2023 01 21 21	0.32	2.0	10.0	261	-9999.9	-9999.9	0.06	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.57	341
2023 01 21 22	0.24	2.6	10.0	184	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.6	315
2023 01 21 23	0.22	2.5	10.0	156	-9999.9	-9999.9	0.06	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.58	294
2023 01 22 00	0.23	2.3	10.0	188	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.16	296
2023 01 22 01	0.27	2.6	10.0	185	-9999.9	-9999.9	0.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.91	295
2023 01 22 02	0.38	3.4	10.0	138	-9999.9	-9999.9	0.17	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.81	288
2023 01 22 03	0.57	4.6	10.0	116	-9999.9	-9999.9	0.26	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.29	293
2023 01 22 04	0.76	4.5	9.1	112	-9999.9	-9999.9	0.31	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.1	299
2023 01 22 05	0.84	4.0	9.1	117	-9999.9	-9999.9	0.28	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.76	287
2023 01 22 06	0.78	4.1	9.1	120	-9999.9	-9999.9	0.27	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.57	282
2023 01 22 07	0.73	4.0	10.0	122	-9999.9	-9999.9	0.26	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.73	291
2023 01 22 08	0.72	3.7	11.0	131	-9999.9	-9999.9	0.25	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.35	296
2023 01 22 09	0.73	3.3	10.0	161	-9999.9	-9999.9	0.22	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.71	282
2023 01 22 10	0.66	3.1	5.7	177	-9999.9	-9999.9	0.18	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.22	292
2023 01 22 11	0.63	2.9	5.7	198	-9999.9	-9999.9	0.14	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.86	303
2023 01 22 12	0.62	2.8	5.7	207	-9999.9	-9999.9	0.14	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.62	283
2023 01 22 13	0.55	2.6	5.7	210	-9999.9	-9999.9	0.1	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.61	293
2023 01 22 14	0.6	2.5	5.1	237	-9999.9	-9999.9	0.11	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	10.57	303
2023 01 22 15	0.61	2.6	5.1	241	-9999.9	-9999.9	0.09	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.85	294
2023 01 22 16	0.57	2.4	4.7	244	-9999.9	-9999.9	0.08	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	8.58	294
2023 01 22 17	0.46	2.5	4.7	220	-9999.9	-9999.9	0.08	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.48	281
2023 01 22 18	0.42	2.8	4.7	208	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.69	277
2023 01 22 19	0.39	3.3	4.7	207	-9999.9	-9999.9	0.07	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.34	296
2023 01 22 20	0.5	4.0	10.0	177	-9999.9	-9999.9	0.18	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.21	294
2023 01 22 21	0.43	3.4	4.7	181	-9999.9	-9999.9	0.13	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	5.96	305
2023 01 22 22	0.41	3.5	4.7	181	-9999.9	-9999.9	0.14	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.18	339
2023 01 22 23	0.41	3.1	11.0	120	-9999.9	-9999.9	0.16	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.6	349
2023 01 23 00	0.44	3.6	11.0	101	-9999.9	-9999.9	0.18	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.02	319
2023 01 23 01	0.45	4.9	11.0	101	-9999.9	-9999.9	0.2	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.27	293
2023 01 23 02	0.54	5.2	11.0	99	-9999.9	-9999.9	0.23	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.1	330
2023 01 23 03	0.6	5.4	10.0	98	-9999.9	-9999.9	0.23	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.41	353
2023 01 23 04	0.61	5.4	10.0	98	-9999.9	-9999.9	0.2	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.77	328
2023 01 23 05	0.59	5.3	7.5	98	-9999.9	-9999.9	0.17	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	1.58	293
2023 01 23 06	0.57	5.1	6.8	100	-9999.9	-9999.9	0.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	2.41	318
2023 01 23 07	0.57	5.0	6.8	104	-9999.9	-9999.9	0.13	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	3.15	314
2023 01 23 08	0.57	4.8	6.8	110	-9999.9	-9999.9	0.13	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	4.74	304
2023 01 23 09	0.56	4.7	6.2	112	-9999.9	-9999.9	0.15	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.66	306
2023 01 23 10	0.56	4.3	6.2	115	-9999.9	-9999.9	0.16	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.64	305
2023 01 23 11	0.57	3.8	5.7	122	-9999.9	-9999.9	0.16	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	6.68	298
2023 01 23 12	0.57	3.4	5.1	126	-9999.9	-9999.9	0.14	-9999.9	-9999.9	-9999.9	-9999.9	-9999.9	7.69	298
