Valor nulo: -9999.9														
Fecha (GMT)	Altura Signif. del Oleaje(m)	Periodo Medio(s)	Periodo de Pico(s)	Direcc. Media de Proced.(0=N,90=E)	Mar de viento:  Altura signif. Espectral(m)	Mar de viento: Direcc. Media de Proced.(0=N,90=E)	Mar de fondo 1:  Altura signif. Espectral(m)	Mar de fondo 1:  Periodo Medio Espectral(s)	Mar de fondo 1: Direcc. Media de Proced.(0=N,90=E)	Mar de fondo 2:  Altura signif. Espectral(m)	Mar de fondo 2:  Periodo Medio Espectral(s)	Mar de fondo 2: Direcc. Media de Proced.(0=N,90=E)	Velocidad del viento(m/s)	Direc. de proced. del Viento(0=N,90=E)
2023 01 21 09	0.49	3.73	10.01	78	0.12	334	0.38	5.51	84	0.2	7.86	72	4.22	324
2023 01 21 10	0.57	4.47	9.1	81	0.07	343	0.54	5.81	82	0.06	7.03	195	4.0	332
2023 01 21 11	0.6	4.84	7.52	83	0.0	180	0.57	5.57	83	0.06	6.9	195	2.83	285
2023 01 21 12	0.57	4.25	6.83	83	0.12	11	0.53	5.2	85	0.13	9.78	71	8.45	335
2023 01 21 13	0.58	2.86	6.21	76	0.28	7	0.45	5.07	85	0.15	10.02	78	9.35	334
2023 01 21 14	0.58	2.58	5.65	53	0.37	338	0.37	4.95	86	0.17	9.61	77	10.41	324
2023 01 21 15	0.53	2.71	5.65	34	0.35	311	0.29	4.76	86	0.29	12.39	76	9.52	310
2023 01 21 16	0.48	2.72	10.01	23	0.31	310	0.22	4.62	86	0.22	8.64	76	8.22	316
2023 01 21 17	0.45	2.62	10.01	13	0.3	309	0.24	7.31	77	0.15	4.25	87	8.29	315
2023 01 21 18	0.42	2.56	10.01	5	0.29	300	0.23	6.59	75	0.11	4.32	91	7.59	306
2023 01 21 19	0.4	2.47	10.01	338	0.29	287	0.2	5.16	79	0.2	14.96	74	7.06	296
2023 01 21 20	0.42	2.38	2.39	292	0.32	282	0.19	5.11	79	0.19	15.58	73	8.15	302
2023 01 21 21	0.37	2.41	10.01	311	0.25	301	0.17	5.04	78	0.17	14.37	73	7.17	319
2023 01 21 22	0.3	2.46	10.01	24	0.16	314	0.15	4.9	78	0.15	11.12	73	4.54	318
2023 01 21 23	0.25	2.75	10.01	70	0.08	296	0.14	4.93	76	0.14	10.6	73	3.75	292
2023 01 22 00	0.23	3.01	10.01	75	0.08	275	0.13	5.0	76	0.13	9.94	74	5.16	294
2023 01 22 01	0.27	3.26	10.01	79	0.08	268	0.16	9.43	74	0.05	12.7	87	4.78	297
2023 01 22 02	0.41	3.92	10.01	81	0.15	258	0.34	9.15	79	0.11	4.76	75	5.87	286
2023 01 22 03	0.72	4.85	10.01	83	0.19	260	0.68	8.41	82	0.11	3.62	240	6.31	291
2023 01 22 04	0.97	4.72	10.01	84	0.29	261	0.9	8.0	83	0.13	3.68	237	8.2	300
2023 01 22 05	1.01	4.05	9.1	86	0.47	254	0.88	7.41	83	0.09	4.29	219	9.58	286
2023 01 22 06	0.92	4.14	10.01	88	0.41	257	0.79	7.0	83	0.23	3.54	227	7.25	282
2023 01 22 07	0.85	4.2	10.01	87	0.28	268	0.74	6.86	82	0.2	4.39	234	6.94	297
2023 01 22 08	0.82	3.7	10.01	85	0.35	268	0.7	6.74	82	0.24	3.13	231	8.31	300
2023 01 22 09	0.8	3.52	10.01	90	0.4	268	0.47	8.99	77	0.41	5.09	89	8.61	297
2023 01 22 10	0.73	3.49	10.01	105	0.36	268	0.39	8.87	77	0.38	5.03	89	7.45	292
2023 01 22 11	0.68	3.26	10.01	146	0.41	259	0.26	9.73	76	0.17	7.27	77	7.57	286
2023 01 22 12	0.69	2.99	4.24	224	0.52	253	0.35	5.15	87	0.35	15.77	75	9.1	281
2023 01 22 13	0.6	2.95	5.13	207	0.39	263	0.33	5.05	88	0.18	9.81	75	7.59	291
2023 01 22 14	0.62	2.66	5.13	258	0.46	269	0.31	4.98	87	0.31	17.72	74	10.96	302
2023 01 22 15	0.62	2.88	4.24	249	0.43	270	0.28	3.77	230	0.18	9.35	75	8.38	294
2023 01 22 16	0.59	2.81	4.67	251	0.43	269	0.27	3.83	230	0.15	9.81	74	9.12	295
2023 01 22 17	0.5	2.85	4.24	242	0.33	265	0.24	3.61	232	0.07	3.86	245	6.24	282
2023 01 22 18	0.51	2.78	4.24	235	0.38	253	0.21	3.65	226	0.12	10.2	73	7.1	275
2023 01 22 19	0.49	3.25	4.24	220	0.07	299	0.38	2.92	238	0.14	4.9	219	3.75	308
2023 01 22 20	0.47	3.61	4.24	194	0.09	274	0.33	3.18	236	0.33	11.28	75	4.91	300
2023 01 22 21	0.45	3.89	10.01	132	0.05	290	0.31	3.15	236	0.31	8.64	75	4.59	311
2023 01 22 22	0.46	4.12	10.01	113	0.03	2	0.25	10.06	75	0.23	5.34	79	4.77	358
2023 01 22 23	0.51	3.14	10.01	87	0.2	31	0.27	10.11	75	0.24	5.13	78	9.0	359
2023 01 23 00	0.52	3.74	10.01	75	0.11	5	0.41	7.1	77	0.22	3.18	242	4.24	346
2023 01 23 01	0.58	4.56	10.01	78	0.0	180	0.54	4.9	76	0.18	3.13	241	2.8	294
2023 01 23 02	0.7	5.1	10.01	81	0.0	180	0.42	8.78	76	0.2	11.76	87	1.28	331
2023 01 23 03	0.76	5.23	10.01	82	0.0	180	0.46	8.61	77	0.2	11.56	88	2.7	336
2023 01 23 04	0.74	5.25	10.01	83	0.01	332	0.73	5.48	83	0.1	2.5	240	3.42	332
2023 01 23 05	0.7	5.1	7.52	84	0.0	180	0.6	4.73	86	0.29	9.11	75	1.46	297
2023 01 23 06	0.66	5.04	7.52	86	0.0	180	0.28	8.17	76	0.24	10.09	85	2.9	308
2023 01 23 07	0.64	4.92	7.52	87	0.04	278	0.57	5.09	89	0.25	6.64	72	5.0	302
2023 01 23 08	0.64	4.41	6.83	90	0.09	264	0.59	5.09	88	0.15	11.2	77	5.1	299
2023 01 23 09	0.65	4.39	6.21	93	0.05	287	0.55	4.94	90	0.23	10.65	77	4.7	311
2023 01 23 10	0.64	4.4	6.21	93	0.09	266	0.51	4.8	91	0.51	17.81	77	5.64	303
2023 01 23 11	0.64	4.16	10.01	94	0.13	263	0.48	4.64	93	0.48	14.36	77	5.6	297
2023 01 23 12	0.63	3.68	5.65	97	0.22	257	0.44	4.51	94	0.44	16.96	75	7.2	296
2023 01 23 13	0.59	4.0	6.21	98	0.0	180	0.45	4.69	92	0.45	19.31	75	1.88	4
2023 01 23 14	0.55	4.08	6.21	95	0.11	263	0.43	4.64	91	0.43	20.03	75	5.92	296
2023 01 23 15	0.52	3.74	5.65	93	0.15	260	0.4	4.54	91	0.4	18.57	76	5.73	288
2023 01 23 16	0.5	3.5	10.01	92	0.15	267	0.38	4.5	90	0.38	18.11	76	6.13	301
2023 01 23 17	0.48	3.64	10.01	92	0.1	287	0.37	4.45	90	0.37	18.43	76	4.98	311
2023 01 23 18	0.46	3.57	6.21	91	0.13	266	0.36	4.4	89	0.36	24.59	76	6.01	298
2023 01 23 19	0.44	3.36	6.21	90	0.12	280	0.37	4.53	88	0.13	9.8	76	6.14	309
2023 01 23 20	0.42	3.8	6.21	91	0.03	328	0.36	4.48	87	0.12	9.75	76	3.38	340
2023 01 23 21	0.41	4.04	5.65	93	0.02	332	0.35	4.41	87	0.11	9.81	76	3.57	332
2023 01 23 22	0.4	4.02	5.65	92	0.02	321	0.33	4.27	87	0.14	9.39	76	4.37	322
2023 01 23 23	0.4	3.86	5.13	93	0.05	290	0.31	4.17	88	0.31	17.59	75	6.34	316
2023 01 24 00	0.41	3.62	9.1	97	0.06	290	0.3	4.06	87	0.3	15.56	76	5.21	312
2023 01 24 01	0.42	3.43	4.24	104	0.09	274	0.28	3.89	88	0.28	13.5	75	6.12	310
2023 01 24 02	0.43	3.22	4.24	110	0.13	270	0.12	9.04	76	0.12	7.12	79	6.5	309
2023 01 24 03	0.44	3.05	4.24	108	0.12	292	0.25	3.63	88	0.25	9.09	78	6.12	317
2023 01 24 04	0.45	2.79	4.67	104	0.17	288	0.25	3.69	88	0.25	9.49	79	6.3	312
2023 01 24 05	0.45	2.74	4.67	98	0.17	309	0.27	3.97	88	0.27	15.21	77	5.53	322
2023 01 24 06	0.42	3.09	4.67	96	0.11	320	0.27	4.01	88	0.27	11.04	77	3.61	321
2023 01 24 07	0.4	3.65	4.67	96	0.04	325	0.26	3.84	89	0.26	8.86	78	3.26	323
2023 01 24 08	0.39	3.8	4.24	97	0.0	180	0.26	3.75	90	0.26	8.92	78	2.25	355
2023 01 24 09	0.38	3.73	4.67	94	0.0	180	0.32	3.93	86	0.1	9.1	75	1.96	342
2023 01 24 10	0.37	3.72	4.67	90	0.0	180	0.31	3.77	86	0.31	20.4	76	0.83	349
2023 01 24 11	0.36	3.77	4.67	87	0.02	20	0.27	3.8	89	0.27	9.91	77	2.99	14
2023 01 24 12	0.37	3.88	6.83	86	0.04	41	0.26	6.35	82	0.22	3.58	88	3.19	42
2023 01 25 01	0.79	5.49	8.27	86	0.03	299	0.74	5.62	85	0.26	9.46	98	6.24	343
2023 01 25 02	0.9	5.57	8.27	87	0.05	2	0.84	5.86	86	0.29	9.42	98	4.2	314
2023 01 25 03	0.92	5.23	9.1	86	0.1	257	0.85	6.01	85	0.27	9.49	98	6.97	8
2023 01 25 04	0.92	5.43	9.1	86	0.06	279	0.89	6.27	85	0.21	2.91	243	5.04	0
2023 01 25 05	0.95	5.58	9.1	84	0.02	325	0.92	6.6	84	0.23	2.91	244	4.08	345
2023 01 25 06	1.18	6.25	10.01	84	0.02	320	1.14	7.56	84	0.24	3.04	244	3.57	318
2023 01 25 07	1.53	7.0	11.01	86	0.12	21	1.49	8.25	86	0.28	3.19	243	4.86	355
2023 01 25 08	1.64	7.27	11.01	86	0.02	317	1.6	8.26	86	0.28	3.19	243	3.82	317
2023 01 25 09	1.58	7.07	10.01	86	0.06	273	1.54	7.96	86	0.28	3.37	242	5.47	304
2023 01 25 10	1.46	6.81	10.01	86	0.04	296	1.43	7.65	86	0.29	3.25	242	4.75	314
2023 01 25 11	1.33	6.33	10.01	86	0.14	25	1.29	7.36	85	0.27	3.24	242	6.07	359
2023 01 25 12	1.24	5.68	10.01	85	0.23	31	1.19	7.23	86	0.26	3.27	242	6.51	17
2023 01 25 13	1.19	5.62	10.01	85	0.22	26	1.14	7.2	86	0.24	3.2	242	6.78	9
2023 01 25 14	1.18	6.23	10.01	86	0.09	15	1.15	7.29	85	0.22	3.06	242	3.57	9
2023 01 25 15	1.17	6.29	10.01	86	0.15	257	1.14	7.33	85	0.18	3.21	240	6.32	291
2023 01 25 16	1.16	5.68	10.01	86	0.23	257	1.11	7.3	85	0.17	3.19	236	7.13	294
2023 01 25 17	1.1	5.16	10.01	86	0.24	264	1.05	7.13	85	0.2	3.06	236	6.87	299
2023 01 25 18	1.04	4.42	10.01	86	0.31	270	0.83	6.88	90	0.5	6.92	72	8.09	304
2023 01 25 19	1.02	4.25	10.01	88	0.39	263	0.81	6.48	89	0.43	7.87	72	8.07	291
2023 01 25 20	1.05	4.32	10.01	92	0.44	256	0.91	6.83	85	0.25	3.91	224	8.25	285
2023 01 25 21	1.1	4.27	10.01	92	0.51	253	0.95	7.21	85	0.2	3.58	218	9.6	283
2023 01 25 22	1.12	4.31	10.01	91	0.5	257	0.96	7.4	85	0.27	3.6	221	9.35	289
2023 01 25 23	1.08	4.25	10.01	93	0.49	259	0.91	7.41	84	0.32	3.85	224	9.33	290
2023 01 26 00	1.02	4.55	10.01	98	0.25	291	0.84	7.27	84	0.51	3.79	235	6.47	309
2023 01 26 01	0.95	4.91	10.01	104	0.0	180	0.77	7.08	85	0.44	4.1	230	2.87	284
2023 01 26 02	0.86	5.0	10.01	101	0.09	288	0.72	6.91	85	0.37	3.96	231	4.02	295
2023 01 26 03	0.78	5.01	9.1	96	0.07	291	0.68	6.66	86	0.34	3.42	240	4.16	304
2023 01 26 04	0.73	5.06	9.1	94	0.05	303	0.65	6.53	86	0.33	3.42	238	4.33	315
2023 01 26 05	0.68	5.14	9.1	93	0.02	319	0.62	6.42	86	0.28	3.27	238	3.56	326
2023 01 26 06	0.66	5.12	9.1	94	0.0	180	0.59	6.25	87	0.25	3.13	240	2.7	349
2023 01 26 07	0.64	4.97	8.27	96	0.0	180	0.44	5.03	91	0.44	11.33	81	1.02	354
2023 01 26 08	0.61	4.83	8.27	98	0.0	180	0.43	4.96	91	0.43	12.56	80	1.92	268
2023 01 26 09	0.57	4.65	6.83	96	0.05	276	0.43	4.97	91	0.43	14.82	78	5.31	302
2023 01 26 10	0.54	4.43	6.83	97	0.0	180	0.42	4.86	91	0.19	8.24	79	2.9	326
2023 01 26 11	0.52	4.35	6.83	98	0.0	180	0.44	4.96	89	0.12	10.2	80	2.39	318
2023 01 26 12	0.49	4.27	6.21	96	0.0	180	0.41	4.69	91	0.1	7.84	72	0.58	15
2023 01 26 13	0.46	4.17	6.21	94	0.0	180	0.39	4.6	91	0.13	9.18	74	0.84	33
2023 01 26 14	0.44	4.09	6.21	92	0.0	180	0.38	4.5	91	0.15	9.27	77	0.7	84
2023 01 26 15	0.43	4.08	6.21	92	0.0	180	0.37	4.42	91	0.17	8.85	77	1.63	339
2023 01 26 16	0.42	4.03	6.21	92	0.0	180	0.36	4.37	91	0.16	8.84	76	1.55	342
2023 01 26 17	0.41	3.98	5.65	93	0.0	180	0.35	4.3	91	0.15	8.79	76	2.24	310
2023 01 26 18	0.4	3.93	5.65	93	0.02	66	0.34	4.39	91	0.14	8.74	76	3.61	62
2023 01 26 19	0.39	3.62	5.65	92	0.12	83	0.32	4.58	91	0.13	8.71	76	5.8	59
2023 01 26 20	0.38	3.25	5.13	90	0.06	46	0.33	3.52	90	0.33	22.35	76	3.91	26
2023 01 26 21	0.38	3.11	5.13	90	0.02	350	0.34	3.03	90	0.34	21.48	78	4.16	347
2023 01 26 22	0.36	3.19	5.13	90	0.05	269	0.32	3.1	91	0.32	20.26	74	5.74	295
2023 01 26 23	0.36	2.95	9.1	90	0.1	256	0.31	3.12	91	0.31	19.08	74	7.18	285
2023 01 27 00	0.39	2.25	9.1	92	0.22	259	0.27	3.22	90	0.27	15.79	74	7.95	293
2023 01 27 01	0.4	2.23	9.1	88	0.25	273	0.23	3.43	89	0.23	12.85	74	7.03	299
2023 01 27 02	0.38	2.3	9.1	85	0.23	283	0.21	3.43	88	0.21	11.31	76	6.32	306
2023 01 27 03	0.45	2.23	2.39	248	0.34	265	0.19	3.45	88	0.19	10.04	76	8.21	292
2023 01 27 04	0.42	2.4	3.5	251	0.3	270	0.14	6.7	76	0.04	9.37	86	7.26	293
2023 01 27 05	0.38	2.37	3.5	255	0.26	273	0.11	7.22	77	0.04	9.35	86	6.41	292
2023 01 27 06	0.33	2.42	3.86	230	0.16	295	0.1	7.35	77	0.03	9.32	86	5.17	312
2023 01 27 07	0.28	2.79	3.86	119	0.0	180	0.09	7.4	75	0.03	9.31	86	2.1	330
2023 01 27 08	0.26	3.3	4.24	104	0.0	180	0.18	3.57	84	0.18	14.67	75	1.59	307
2023 01 27 09	0.29	3.49	4.24	131	0.03	300	0.13	4.3	233	0.09	7.7	75	4.64	311
2023 01 27 10	0.33	3.5	4.24	190	0.04	323	0.18	4.36	234	0.17	2.76	246	5.61	327
2023 01 27 11	0.37	3.45	4.24	203	0.05	301	0.23	3.03	243	0.23	6.75	233	5.0	315
2023 01 27 12	0.37	3.25	4.24	192	0.12	261	0.2	3.28	242	0.14	4.73	235	5.98	294
2023 01 27 13	0.35	3.09	4.24	137	0.09	271	0.22	3.22	242	0.22	15.91	77	4.61	296
2023 01 27 14	0.34	3.25	4.24	111	0.06	273	0.21	3.49	89	0.21	8.86	79	3.5	283
2023 01 27 15	0.34	3.4	4.24	109	0.0	180	0.21	3.62	91	0.21	8.83	80	1.64	297
2023 01 27 16	0.36	3.39	4.24	103	0.08	262	0.22	4.27	82	0.22	19.08	76	4.79	288
2023 01 27 17	0.37	3.5	4.67	99	0.08	106	0.2	4.07	109	0.19	4.51	81	4.54	107
2023 01 27 18	0.39	3.46	4.67	98	0.0	180	0.26	3.01	111	0.17	6.79	78	2.89	97
2023 01 27 19	0.38	3.5	4.67	98	0.0	180	0.26	2.97	111	0.25	5.01	81	1.17	97
2023 01 27 20	0.39	3.49	4.67	99	0.07	269	0.25	4.58	81	0.17	3.78	103	6.78	303
2023 01 27 21	0.44	2.82	5.13	105	0.21	253	0.29	4.17	87	0.29	20.5	77	8.65	294
2023 01 27 22	0.52	2.59	10.01	108	0.32	261	0.29	3.78	94	0.29	10.75	78	8.47	296
2023 01 27 23	0.61	2.71	10.01	88	0.39	270	0.32	8.11	76	0.11	11.68	87	9.77	299
2023 01 28 00	0.65	3.1	10.01	96	0.4	267	0.47	5.66	82	0.2	3.58	226	8.79	292
2023 01 28 01	0.65	3.38	10.01	96	0.31	273	0.49	5.73	82	0.25	3.66	231	7.15	294
2023 01 28 02	0.64	3.4	10.01	98	0.29	268	0.49	5.63	83	0.24	3.6	231	6.56	288
2023 01 28 03	0.64	3.22	10.01	103	0.35	258	0.4	4.91	86	0.4	14.45	78	7.45	283
2023 01 28 04	0.62	3.24	10.01	105	0.3	267	0.33	4.54	90	0.33	7.98	76	7.2	295
2023 01 28 05	0.57	3.55	6.83	104	0.13	306	0.34	4.68	88	0.34	10.08	77	4.83	324
2023 01 28 06	0.53	3.81	6.83	103	0.09	314	0.2	9.17	77	0.16	7.25	76	4.25	323
2023 01 28 07	0.52	4.05	6.21	107	0.06	302	0.35	4.61	88	0.35	18.13	76	4.11	305
2023 01 28 08	0.52	4.21	5.13	109	0.0	180	0.35	4.53	89	0.35	18.23	76	2.94	302
2023 01 28 09	0.54	4.3	5.13	107	0.03	290	0.35	4.38	89	0.35	11.85	76	4.22	302
2023 01 28 10	0.57	4.43	9.1	101	0.0	180	0.33	4.15	89	0.33	8.39	77	1.74	359
2023 01 28 11	0.6	4.62	9.1	95	0.0	180	0.38	8.4	77	0.33	4.11	89	1.2	82
2023 01 28 12	0.6	4.76	9.1	90	0.0	180	0.54	5.59	82	0.16	4.76	235	2.14	210
2023 01 28 13	0.6	4.94	10.01	86	0.0	180	0.52	5.41	81	0.21	10.71	87	2.52	139
2023 01 28 14	0.62	5.16	10.01	85	0.0	180	0.49	5.16	82	0.49	15.92	83	2.7	119
2023 01 28 15	0.64	5.38	10.01	84	0.04	121	0.52	5.42	82	0.52	15.31	83	3.85	127
2023 01 28 16	0.65	5.29	10.01	84	0.06	131	0.55	5.45	83	0.55	17.08	84	3.84	142
2023 01 28 17	0.64	4.64	9.1	85	0.12	128	0.59	5.67	83	0.18	10.35	88	4.11	133
2023 01 28 18	0.63	4.1	9.1	87	0.15	138	0.46	7.37	78	0.39	4.28	94	4.3	149
2023 01 28 19	0.62	4.16	9.1	88	0.0	180	0.62	4.24	88	0.07	2.15	241	2.4	164
2023 01 28 20	0.64	4.3	9.1	88	0.0	180	0.63	4.37	88	0.06	2.16	242	2.1	176
2023 01 28 21	0.72	4.17	9.1	89	0.12	252	0.7	4.62	88	0.09	2.41	223	7.13	294
2023 01 28 22	0.91	4.16	10.01	91	0.18	257	0.77	7.4	83	0.4	2.88	108	8.3	303
2023 01 28 23	1.07	4.41	10.01	88	0.25	263	1.02	5.74	87	0.17	2.84	223	7.9	297
2023 01 29 00	1.23	4.98	10.01	89	0.32	248	1.18	6.39	87	0.05	3.47	209	6.98	266
2023 01 29 01	1.31	5.58	9.1	89	0.24	250	1.21	6.42	87	0.4	10.28	99	5.77	272
2023 01 29 02	1.26	5.83	9.1	89	0.12	261	1.18	6.36	87	0.34	10.26	99	4.67	280
2023 01 29 03	1.14	5.64	9.1	89	0.13	259	1.11	6.3	87	0.2	3.45	235	6.24	292
2023 01 29 04	1.05	5.26	9.1	88	0.16	262	1.02	6.21	87	0.15	2.98	238	6.81	298
2023 01 29 05	1.01	5.12	9.1	87	0.16	270	0.98	6.29	86	0.16	2.73	239	6.81	307
2023 01 29 06	0.97	4.91	9.1	87	0.16	283	0.94	6.32	86	0.11	3.91	234	6.75	313
2023 01 29 07	0.91	5.06	9.1	87	0.11	310	0.88	6.26	86	0.13	3.94	235	4.42	321
2023 01 29 08	0.85	5.45	9.1	87	0.0	180	0.82	6.14	85	0.21	2.94	241	1.83	347
2023 01 29 09	0.81	5.43	9.1	87	0.0	180	0.65	5.3	86	0.65	13.9	85	2.25	347
2023 01 29 10	0.76	5.29	9.1	88	0.0	180	0.62	5.2	86	0.62	14.83	85	2.49	338
2023 01 29 11	0.73	5.21	9.1	88	0.0	180	0.6	5.37	92	0.37	6.57	72	1.35	313
2023 01 29 12	0.73	5.25	9.1	88	0.0	180	0.71	5.59	87	0.15	2.84	242	1.07	135
2023 01 29 13	0.74	5.41	9.1	88	0.0	180	0.73	5.67	87	0.12	2.59	242	1.86	146
2023 01 29 14	0.76	5.55	9.1	87	0.0	180	0.75	5.74	87	0.09	2.36	242	1.8	178
2023 01 29 15	0.74	5.54	9.1	87	0.01	185	0.74	5.68	87	0.06	2.25	241	3.24	184
2023 01 29 16	0.7	5.41	9.1	87	0.0	180	0.7	5.52	87	0.05	2.11	241	2.33	204
2023 01 29 17	0.66	5.26	9.1	87	0.0	180	0.66	5.33	87	0.01	5.15	197	1.79	204
2023 01 29 18	0.62	5.09	9.1	87	0.0	180	0.62	5.15	87	0.01	5.13	197	2.26	268
2023 01 29 19	0.58	4.9	9.1	87	0.03	32	0.58	5.07	87	0.01	4.97	198	4.82	23
2023 01 29 20	0.55	4.75	9.1	87	0.03	359	0.55	4.91	87	0.01	4.85	197	4.94	355
2023 01 29 21	0.54	4.65	9.1	87	0.04	6	0.53	4.91	87	0.01	4.72	198	4.28	357
2023 01 29 22	0.54	4.6	9.1	86	0.05	12	0.53	5.02	87	0.01	5.08	200	4.13	358
2023 01 29 23	0.55	4.42	9.1	85	0.05	9	0.47	4.93	90	0.26	7.15	72	3.72	349
2023 01 30 00	0.56	4.58	8.27	85	0.0	320	0.55	5.36	85	0.08	1.75	23	3.02	321
2023 01 30 01	0.57	5.04	8.27	85	0.01	325	0.56	5.48	85	0.05	2.06	240	3.05	321
2023 01 30 02	0.57	5.23	8.27	85	0.0	180	0.57	5.57	85	0.06	2.16	241	2.99	330
2023 01 30 03	0.6	4.94	8.27	86	0.01	320	0.58	5.64	84	0.15	2.47	240	3.42	322
2023 01 30 04	0.62	4.77	8.27	87	0.0	180	0.44	7.49	78	0.38	4.44	92	2.57	331
2023 01 30 05	0.62	4.84	8.27	87	0.0	180	0.54	5.41	85	0.22	8.65	74	2.97	308
2023 01 30 06	0.61	4.78	7.52	87	0.05	284	0.52	5.51	85	0.21	8.63	74	5.39	312
2023 01 30 07	0.6	4.68	7.52	88	0.04	294	0.4	7.42	77	0.37	4.77	90	4.89	312
2023 01 30 08	0.58	4.63	7.52	89	0.03	297	0.52	5.84	83	0.23	2.94	244	4.04	309
2023 01 30 09	0.55	4.56	7.52	90	0.03	303	0.38	7.38	78	0.3	4.58	90	4.5	313
2023 01 30 10	0.53	4.27	7.52	91	0.11	261	0.45	5.71	82	0.24	3.43	240	5.86	297
2023 01 30 11	0.51	3.87	7.52	93	0.12	264	0.42	5.62	82	0.25	3.26	241	5.73	300
2023 01 30 12	0.52	2.93	7.52	98	0.31	254	0.4	5.52	83	0.12	4.09	230	8.79	292
2023 01 30 13	0.56	2.67	6.83	181	0.4	260	0.37	5.54	83	0.07	4.5	229	8.72	289
2023 01 30 14	0.54	2.75	6.83	232	0.39	263	0.34	5.47	83	0.13	3.0	225	8.06	288
2023 01 30 15	0.52	2.69	6.83	243	0.39	262	0.23	6.86	78	0.21	4.47	91	7.82	284
2023 01 30 16	0.51	2.66	6.83	242	0.4	258	0.21	6.78	78	0.21	4.5	91	7.73	275
2023 01 30 17	0.5	2.6	6.83	241	0.4	255	0.21	4.7	92	0.21	7.97	75	7.92	268
2023 01 30 18	0.45	2.58	6.21	234	0.36	254	0.21	4.73	92	0.21	8.48	76	7.12	268
2023 01 30 19	0.43	2.46	6.21	237	0.34	254	0.2	4.74	91	0.2	9.16	76	8.01	265
2023 01 30 20	0.37	2.48	6.21	223	0.28	256	0.21	4.97	88	0.06	7.04	73	6.08	270
2023 01 30 21	0.33	2.39	6.21	208	0.24	254	0.16	5.38	82	0.11	4.45	99	6.19	273
2023 01 30 22	0.37	2.39	6.21	219	0.26	250	0.15	5.3	82	0.1	4.5	99	6.63	277
2023 01 30 23	0.41	2.34	3.5	227	0.33	245	0.13	5.22	82	0.09	4.58	98	7.76	275
2023 01 31 00	0.38	2.35	3.5	230	0.26	259	0.24	3.0	219	0.12	4.68	89	6.91	289
2023 01 31 01	0.33	2.53	3.5	225	0.11	287	0.28	2.77	230	0.13	4.87	87	4.22	302
2023 01 31 02	0.32	2.97	4.24	229	0.0	180	0.3	2.84	235	0.11	4.79	87	2.92	281
2023 01 31 03	0.31	3.21	4.24	234	0.0	180	0.29	3.11	238	0.1	4.73	87	2.0	306
2023 01 31 04	0.29	3.17	4.24	238	0.0	180	0.26	2.97	243	0.09	4.9	229	1.49	157
2023 01 31 05	0.26	3.07	4.24	240	0.06	266	0.24	3.26	242	0.06	4.7	83	4.99	297
2023 01 31 06	0.26	3.08	4.24	241	0.02	312	0.25	3.06	244	0.04	5.52	84	3.49	318
2023 01 31 07	0.24	3.13	4.67	242	0.03	287	0.23	3.16	244	0.04	4.51	91	3.93	300
2023 01 31 08	0.25	3.11	4.67	243	0.0	180	0.25	3.06	245	0.04	4.88	89	2.59	327
2023 01 31 09	0.25	3.13	4.24	243	0.02	305	0.24	3.13	244	0.04	4.85	89	3.94	309
2023 01 31 10	0.23	3.08	4.67	243	0.0	180	0.19	3.16	242	0.1	2.6	258	2.38	14
2023 01 31 11	0.22	3.12	4.67	240	0.0	180	0.14	2.61	246	0.14	4.83	240	1.41	106
2023 01 31 12	0.21	3.06	4.67	233	0.0	180	0.13	2.56	245	0.13	5.46	240	0.36	75
2023 01 31 13	0.19	3.03	5.13	217	0.0	180	0.11	2.45	243	0.11	5.77	195	2.06	171
2023 01 31 14	0.21	2.83	5.13	207	0.11	253	0.13	4.83	195	0.03	13.62	76	6.02	277
2023 01 31 15	0.24	2.6	5.13	202	0.11	242	0.16	4.71	195	0.05	10.05	67	4.25	229
2023 01 31 16	0.27	2.56	5.13	199	0.13	255	0.18	4.62	195	0.06	9.28	67	5.79	284
2023 01 31 17	0.27	2.9	4.67	195	0.05	286	0.2	4.53	195	0.11	6.52	72	4.03	304
2023 01 31 18	0.26	3.46	4.67	186	0.0	180	0.2	4.47	195	0.12	4.36	68	2.44	39
2023 01 31 19	0.26	3.75	4.67	179	0.0	180	0.21	4.4	195	0.07	9.89	71	2.78	54
2023 01 31 20	0.26	3.88	4.67	173	0.0	180	0.21	4.36	195	0.12	5.4	75	1.22	45
2023 01 31 21	0.27	3.93	5.65	167	0.0	180	0.22	3.72	196	0.14	5.27	77	2.13	8
2023 01 31 22	0.29	3.61	5.65	167	0.0	180	0.2	2.87	202	0.2	9.04	194	2.83	344
2023 01 31 23	0.33	3.28	5.65	176	0.0	180	0.21	4.19	195	0.17	5.07	79	2.78	309
2023 02 01 00	0.35	3.25	5.65	174	0.02	292	0.23	3.5	195	0.14	4.22	82	3.44	295
2023 02 01 01	0.33	3.25	5.65	166	0.02	287	0.2	4.26	195	0.19	4.3	79	3.83	298
2023 02 01 02	0.32	3.19	5.65	155	0.07	258	0.2	4.21	80	0.2	4.9	195	4.5	282
2023 02 01 03	0.3	3.2	5.65	147	0.03	301	0.19	3.98	82	0.19	4.35	194	4.32	310
2023 02 01 04	0.31	3.24	5.65	161	0.0	180	0.19	3.81	83	0.19	4.62	195	1.08	356
